event_id,date,theater,event_type,title_zh,title_en,summary_zh,summary_en,source_side,source_ua,source_ru,source_third,url_ua,url_ru,url_third,reliability,confidence,disagreement_flag,disagreement_note_zh,forecast_related,tags,editor,updated_at,schema_version
2026-08-06-1642,2026-08-06,south-crimea,civilian,Yelenovka: civilian event,Yelenovka: civilian event,VIINA 事件（2026-08-06）：地点 Yelenovka，主类型 civilian，信源 liga,VIINA 事件（2026-08-06）：地点 Yelenovka，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:civilian;viina_t:civilian;viina_t:civilian;viina_t:troops;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-06-1643,2026-08-06,east-donetsk,external,Miskyi Ostriv: external event,Miskyi Ostriv: external event,VIINA 事件（2026-08-06）：地点 Miskyi Ostriv，主类型 external，信源 liga,VIINA 事件（2026-08-06）：地点 Miskyi Ostriv，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga,pipeline,2026-08-15,v1
2026-08-07-1644,2026-08-07,east-donetsk,external,Ruttschenkowo: external event,Ruttschenkowo: external event,VIINA 事件（2026-08-07）：地点 Ruttschenkowo，主类型 external，信源 espreso,VIINA 事件（2026-08-07）：地点 Ruttschenkowo，主类型 external，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso,pipeline,2026-08-15,v1
2026-08-07-1645,2026-08-07,east-donetsk,civilian,Sloviansk: civilian event,Sloviansk: civilian event,VIINA 事件（2026-08-07）：地点 Sloviansk，主类型 civilian，信源 espreso,VIINA 事件（2026-08-07）：地点 Sloviansk，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:espreso;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-07-1646,2026-08-07,south-crimea,civilian,Yelenovka: civilian event,Yelenovka: civilian event,VIINA 事件（2026-08-07）：地点 Yelenovka，主类型 civilian，信源 liga,VIINA 事件（2026-08-07）：地点 Yelenovka，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:civilian;viina_t:civilian;viina_t:civilian;viina_t:troops;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-07-1647,2026-08-07,east-donetsk,external,Miskyi Ostriv: external event,Miskyi Ostriv: external event,VIINA 事件（2026-08-07）：地点 Miskyi Ostriv，主类型 external，信源 liga,VIINA 事件（2026-08-07）：地点 Miskyi Ostriv，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga,pipeline,2026-08-15,v1
2026-08-08-1648,2026-08-08,east-donetsk,troops,Donetsk: troops event,Donetsk: troops event,VIINA 事件（2026-08-08）：地点 Donetsk，主类型 troops，信源 espreso,VIINA 事件（2026-08-08）：地点 Donetsk，主类型 troops，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso;viina_t:troops;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-08-1649,2026-08-08,political,civilian,Dnipro: civilian event,Dnipro: civilian event,VIINA 事件（2026-08-08）：地点 Dnipro，主类型 civilian，信源 espreso,VIINA 事件（2026-08-08）：地点 Dnipro，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:espreso;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-08-1650,2026-08-08,north-kharkiv,civilian,Kharkiv: civilian event,Kharkiv: civilian event,VIINA 事件（2026-08-08）：地点 Kharkiv，主类型 civilian，信源 espreso,VIINA 事件（2026-08-08）：地点 Kharkiv，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:espreso;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-08-1651,2026-08-08,south-crimea,civilian,Yelenovka: civilian event,Yelenovka: civilian event,VIINA 事件（2026-08-08）：地点 Yelenovka，主类型 civilian，信源 liga,VIINA 事件（2026-08-08）：地点 Yelenovka，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:civilian;viina_t:civilian;viina_t:civilian;viina_t:troops;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-08-1652,2026-08-08,east-donetsk,external,Miskyi Ostriv: external event,Miskyi Ostriv: external event,VIINA 事件（2026-08-08）：地点 Miskyi Ostriv，主类型 external，信源 liga,VIINA 事件（2026-08-08）：地点 Miskyi Ostriv，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga,pipeline,2026-08-15,v1
2026-08-09-1653,2026-08-09,south-crimea,frontline,Simferopol: frontline event,Simferopol: frontline event,VIINA 事件（2026-08-09）：地点 Simferopol，主类型 frontline，信源 espreso,VIINA 事件（2026-08-09）：地点 Simferopol，主类型 frontline，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-09-1654,2026-08-09,political,frontline,Zakumske: frontline event,Zakumske: frontline event,VIINA 事件（2026-08-09）：地点 Zakumske，主类型 frontline，信源 espreso,VIINA 事件（2026-08-09）：地点 Zakumske，主类型 frontline，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-09-1655,2026-08-09,south-crimea,civilian,Simferopol: civilian event,Simferopol: civilian event,VIINA 事件（2026-08-09）：地点 Simferopol，主类型 civilian，信源 espreso,VIINA 事件（2026-08-09）：地点 Simferopol，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:espreso;viina_t:civilian;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-09-1656,2026-08-09,south-crimea,civilian,Yelenovka: civilian event,Yelenovka: civilian event,VIINA 事件（2026-08-09）：地点 Yelenovka，主类型 civilian，信源 liga,VIINA 事件（2026-08-09）：地点 Yelenovka，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:civilian;viina_t:civilian;viina_t:civilian;viina_t:troops;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-09-1657,2026-08-09,east-donetsk,external,Miskyi Ostriv: external event,Miskyi Ostriv: external event,VIINA 事件（2026-08-09）：地点 Miskyi Ostriv，主类型 external，信源 liga,VIINA 事件（2026-08-09）：地点 Miskyi Ostriv，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga,pipeline,2026-08-15,v1
2026-08-09-1658,2026-08-09,east-donetsk,frontline,Azov: frontline event,Azov: frontline event,VIINA 事件（2026-08-09）：地点 Azov，主类型 frontline，信源 militarnyy,VIINA 事件（2026-08-09）：地点 Azov，主类型 frontline，信源 militarnyy,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:militarnyy;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1659,2026-08-10,black-sea,civilian,Odessa: civilian event,Odessa: civilian event,VIINA 事件（2026-08-10）：地点 Odessa，主类型 civilian，信源 espreso,VIINA 事件（2026-08-10）：地点 Odessa，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1660,2026-08-10,east-donetsk,frontline,Pokrovsk: frontline event,Pokrovsk: frontline event,VIINA 事件（2026-08-10）：地点 Pokrovsk，主类型 frontline，信源 espreso,VIINA 事件（2026-08-10）：地点 Pokrovsk，主类型 frontline，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1661,2026-08-10,political,civilian,Lviv: civilian event,Lviv: civilian event,VIINA 事件（2026-08-10）：地点 Lviv，主类型 civilian，信源 espreso,VIINA 事件（2026-08-10）：地点 Lviv，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:espreso;viina_t:civilian;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1662,2026-08-10,political,civilian,Radushne: civilian event,Radushne: civilian event,VIINA 事件（2026-08-10）：地点 Radushne，主类型 civilian，信源 espreso,VIINA 事件（2026-08-10）：地点 Radushne，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1663,2026-08-10,homeland-ua,civilian,Kyiv: civilian event,Kyiv: civilian event,VIINA 事件（2026-08-10）：地点 Kyiv，主类型 civilian，信源 espreso,VIINA 事件（2026-08-10）：地点 Kyiv，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso;viina_t:civilian;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1664,2026-08-10,political,civilian,Helendzhyk: civilian event,Helendzhyk: civilian event,VIINA 事件（2026-08-10）：地点 Helendzhyk，主类型 civilian，信源 espreso,VIINA 事件（2026-08-10）：地点 Helendzhyk，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:espreso;viina_t:civilian;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1665,2026-08-10,north-kharkiv,civilian,Slobozhans'ke: civilian event,Slobozhans'ke: civilian event,"VIINA 事件（2026-08-10）：地点 Slobozhans'ke，主类型 civilian，信源 espreso, nv, pravdaua","VIINA 事件（2026-08-10）：地点 Slobozhans'ke，主类型 civilian，信源 espreso, nv, pravdaua",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;media:espreso, nv, pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline",pipeline,2026-08-15,v1
2026-08-10-1666,2026-08-10,south-kherson,civilian,Kherson: civilian event,Kherson: civilian event,"VIINA 事件（2026-08-10）：地点 Kherson，主类型 civilian，信源 espreso, nv","VIINA 事件（2026-08-10）：地点 Kherson，主类型 civilian，信源 espreso, nv",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;media:espreso, nv;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline",pipeline,2026-08-15,v1
2026-08-10-1667,2026-08-10,east-donetsk,civilian,Sloviansk: civilian event,Sloviansk: civilian event,VIINA 事件（2026-08-10）：地点 Sloviansk，主类型 civilian，信源 espreso,VIINA 事件（2026-08-10）：地点 Sloviansk，主类型 civilian，信源 espreso,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:espreso;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1668,2026-08-10,south-crimea,civilian,Yelenovka: civilian event,Yelenovka: civilian event,VIINA 事件（2026-08-10）：地点 Yelenovka，主类型 civilian，信源 liga,VIINA 事件（2026-08-10）：地点 Yelenovka，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:civilian;viina_t:civilian;viina_t:civilian;viina_t:troops;viina_t:frontline,pipeline,2026-08-15,v1
2026-08-10-1669,2026-08-10,east-donetsk,external,Miskyi Ostriv: external event,Miskyi Ostriv: external event,VIINA 事件（2026-08-10）：地点 Miskyi Ostriv，主类型 external，信源 liga,VIINA 事件（2026-08-10）：地点 Miskyi Ostriv，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga,pipeline,2026-08-15,v1
2026-08-10-1670,2026-08-10,south-crimea,external,Simferopol: external event,Simferopol: external event,VIINA 事件（2026-08-10）：地点 Simferopol，主类型 external，信源 liga,VIINA 事件（2026-08-10）：地点 Simferopol，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga,pipeline,2026-08-15,v1
